GENERATION,EPOCHS_RUN,LOSS,TEST_ACCURACY
44,1626,0.7306112758815289,0.7265625
45,1632,0.754904493689537,0.7280815988779068
45,1639,0.7687531858682632,0.7361111119389534
45,1642,0.7133104242384434,0.7154947891831398
45,1646,0.7649291455745697,0.7272135391831398
45,1658,0.7435730770230293,0.6985677108168602
45,1659,0.7304797023534775,0.7174479141831398
45,1660,0.6951011829078197,0.7341579869389534
45,1670,0.7395056001842022,0.7358940988779068
45,1673,0.7058769762516022,0.7484809011220932
45,1675,0.6786532923579216,0.7526041641831398
46,1703,0.7133050709962845,0.759765625
46,1704,0.69808354601264,0.7421875
46,1707,0.6340712457895279,0.76953125
46,1720,0.6530318185687065,0.771484375
46,1722,0.6313089467585087,0.7578125
47,1727,0.6589913740754128,0.7702414765954018
47,1734,0.6009862087666988,0.7837949842214584
48,1772,0.5942312963306904,0.771484375
48,1774,0.6330390051007271,0.7740885391831398
48,1775,0.626051340252161,0.78515625
48,1782,0.5958553552627563,0.7877604141831398
49,1788,0.550227876752615,0.8003124967217445
49,1789,0.573223102837801,0.8109375014901161
50,1796,0.5606588535010815,0.7924999967217445
50,1806,0.5861710272729397,0.8025781214237213
51,1812,0.5642192251980305,0.7983593717217445
51,1813,0.5289345644414425,0.8106250017881393
51,1849,0.6311763189733028,0.8159374967217445
51,1852,0.6027920953929424,0.7894531264901161
51,1853,0.5598745830357075,0.8064062520861626
52,1867,0.5643274039030075,0.8075781241059303
52,1870,0.5618951506912708,0.7894531264901161
52,1873,0.5792324468493462,0.8011718764901161
53,1880,0.5042046569287777,0.8242968767881393
53,1904,0.5402114130556583,0.8251562491059303
54,1911,0.47668129205703735,0.8354687467217445
55,1942,0.5408620648086071,0.8357812464237213
56,1964,0.5364840477705002,0.7821874991059303
56,1965,0.5351035334169865,0.8137499988079071
56,1968,0.533929854631424,0.8031250014901161
56,1969,0.5253146812319756,0.8217968717217445
57,1974,0.5431773828135597,0.8229166666666666
57,1975,0.5109855242901378,0.8142361111111112
57,1977,0.5699127018451691,0.8454861111111112
57,1978,0.5291420712342693,0.8177083333333334
57,1980,0.5632836090193855,0.8333333333333334
57,1984,0.4613993888099988,0.8368055555555556
57,1991,0.507061501344045,0.8402777777777778
57,1993,0.49348919321265483,0.8125
57,1995,0.5690354473061032,0.8263888888888888
57,1998,0.51501789316535,0.828125
57,2000,0.47770943078729844,0.8263888888888888
57,2005,0.4840482630663448,0.828125
57,2011,0.5575247473186917,0.84375
57,2012,0.5507351789209578,0.8350694444444444
57,2015,0.5442075228525532,0.8211805555555556
57,2016,0.5199210056000285,0.8072916666666666
57,2017,0.5782807568709055,0.828125
57,2019,0.5214619297217319,0.8263888888888888
58,2021,0.46497299066848224,0.8333333333333334
58,2026,0.4569372277231499,0.828125
58,2027,0.5860490633381737,0.8559027777777778
58,2030,0.5536114854945077,0.8333333333333334
58,2034,0.5109685849812295,0.8246527777777778
58,2035,0.4899185748525067,0.8263888888888888
58,2036,0.487261810236507,0.8211805555555556
58,2038,0.5530563518404961,0.8263888888888888
58,2039,0.5381815599070655,0.8246527777777778
58,2043,0.49434116793175537,0.8211805555555556
58,2045,0.5459828144974179,0.8454861111111112
58,2048,0.5417687368786169,0.8038194444444444
58,2049,0.5374637014336057,0.8298611111111112
58,2050,0.451359282558163,0.8350694444444444
58,2053,0.4874577787187364,0.8489583333333334
58,2056,0.4790002298541367,0.8315972222222222
58,2057,0.4698027535859082,0.8298611111111112
58,2058,0.5276104642285241,0.8611111111111112
58,2059,0.4948648148112827,0.8350694444444444
58,2061,0.48759929049346185,0.8402777777777778
59,2063,0.46892050223282744,0.8333333333333334
59,2066,0.4575595226552751,0.8645833333333334
60,2068,0.45589883745964876,0.8402777777777778
60,2070,0.5138983271188207,0.8420138888888888
60,2071,0.4692210323280758,0.8576388888888888
60,2073,0.451006390982204,0.8368055555555556
60,2081,0.4820919823315408,0.8385416666666666
60,2082,0.42715192182610434,0.8611111111111112
0,0,0,0 # too much new test data at once
61,2083,0.6023308005597856,0.7917361127005683
62,2088,0.5686163471804725,0.8068749970859952
62,2093,0.5197372039159139,0.8202777769830492
62,2109,0.5139015383190579,0.8180555568801032
63,2113,0.5979308585325877,0.8222373177607855
63,2119,0.586751826107502,0.7818727344274521
63,2121,0.5577227845788002,0.8126132239898046
63,2123,0.538389561076959,0.80655570824941
63,2124,0.5529475832978884,0.8139153073231379
63,2126,0.5518762692809105,0.8128396719694138
63,2130,0.5498824367920557,0.8061028073231379
63,2135,0.5701065013806025,0.8131227344274521
63,2144,0.5588233868281046,0.8084239115317663
63,2146,0.554625170926253,0.8073482811450958
64,2150,0.556731469432513,0.8260416666666667
64,2151,0.5547205905119578,0.7954861124356588
64,2154,0.5390105257431667,0.8291666666666667
64,2159,0.5360654115676879,0.8291666666666667
64,2160,0.5268405497074127,0.8354166666666667
64,2173,0.5206264860928058,0.815625
64,2174,0.4692435495555401,0.8333333333333334
64,2176,0.5414893637100856,0.834375
64,2180,0.4966876332958539,0.828125
64,2181,0.5415852531790734,0.8354166666666667
64,2182,0.5107386151949564,0.8395833333333333
64,2189,0.4378784214456876,0.8510416666666667
65,2199,0.5158618556128608,0.8542361127005683
65,2204,0.5016506546073489,0.8138194415304396
65,2205,0.5870353413952721,0.823819445239173
65,2206,0.5571981006198459,0.7912499970859952
65,2207,0.6534345613585578,0.8202777769830492
65,2208,0.4765503340297275,0.835624999470181
65,2216,0.4710172282324897,0.8299305571450127
65,2230,0.4951636228296492,0.8386111127005683
66,2249,0.4589689506424798,0.8472916682561239
66,2277,0.45052506526311237,0.8386111127005683
66,2280,0.4453562796115875,0.8547222216924032
67,2299,0.4750552309883965,0.870833330684238
67,2321,0.45656948619418675,0.8534722195731269
67,2324,0.4470994936095344,0.8510416679912143
67,2325,0.45760849946075016,0.8517361084620158
68,2344,0.40410194132063126,0.8673611084620158
0,0,0,0 # too much new test data at once
69,2345,0.605378227101432,0.7847222222222222
70,2347,0.5815390878253512,0.7986111111111112
70,2348,0.544835368792216,0.8194444444444444
70,2351,0.4751831359333462,0.8420138888888888
70,2359,0.5262758566273583,0.84375
70,2375,0.4843563006983863,0.8107638888888888
70,2376,0.5029169718424479,0.8315972222222222
70,2378,0.5598401791519589,0.8472222222222222
70,2386,0.5432415538363986,0.8159722222222222
70,2387,0.6168191134929657,0.8211805555555556
70,2389,0.5525209506352743,0.7986111111111112
70,2390,0.590611371729109,0.8107638888888888
70,2391,0.5897417763868967,0.7847222222222222
70,2392,0.6368084715472327,0.7934027777777778
70,2393,0.5316265556547377,0.8003472222222222
71,2395,0.5677941077285342,0.828125
71,2401,0.5287819306055704,0.8298611111111112
71,2407,0.5025998651981354,0.8385416666666666
0,0,0,0 # new training/validation data
72,2408,0.6599279642105103,0.7546875
73,2409,0.6517328560352326,0.7473958313465119
73,2410,0.7178884536027909,0.778125
73,2411,0.616898638010025,0.8
73,2413,0.5262717634439469,0.8265625
73,2423,0.49934416115283964,0.8177083313465119
73,2442,0.5088598817586899,0.8276041686534882
73,2448,0.5285000026226043,0.8333333313465119
73,2449,0.5259981572628021,0.8270833313465118
73,2457,0.4693528488278389,0.8375
74,2464,0.5925018638372421,0.8416666686534882
74,2466,0.5750819444656372,0.8052083313465118
74,2467,0.46153372824192046,0.8328125
74,2479,0.48959164321422577,0.8421875
74,2500,0.46682840287685395,0.8458333313465118
74,2506,0.4523496747016907,0.8515625
75,2513,0.4957265317440033,0.8635416686534881
76,2518,0.4441262423992157,0.8476084172725677
76,2521,0.4255009561777115,0.8472576558589935
76,2527,0.4594078779220581,0.8539859712123871
76,2545,0.4446920305490494,0.8549426019191741
76,2555,0.4469154059886932,0.8571109712123871
77,2563,0.41791163980960844,0.8530293345451355
77,2588,0.44072512686252596,0.8575892865657806
77,2601,0.4889546900987625,0.8627551019191741
77,2603,0.47427931129932405,0.8294642865657806
78,2604,0.4428236365318298,0.8561543345451355
79,2609,0.4927531361579895,0.8579400539398193
79,2612,0.4298017770051956,0.8477359712123871
79,2613,0.595855763554573,0.8486926019191742
79,2617,0.5705936133861542,0.8114477038383484
79,2618,0.46692519187927245,0.8291135191917419
79,2620,0.522033742070198,0.8358418345451355
79,2621,0.5208484947681427,0.8253826558589935
79,2624,0.5616993010044098,0.8413584172725678
79,2627,0.5122679144144058,0.818176019191742
79,2628,0.46196030378341674,0.8491709172725678
79,2636,0.4582362979650497,0.8633609712123871
79,2639,0.39467401057481766,0.8802933692932129
0,0,0,0 # new training/validation data
80,2640,0.5265244781970978,0.8375
81,2641,0.5227482289075851,0.819642859697342
81,2643,0.5935769736766815,0.8296875
81,2644,0.44375204741954805,0.8524553596973419
81,2678,0.44295023679733275,0.8578125
82,2721,0.4247606098651886,0.8520833343267441
82,2725,0.5217196732759476,0.8536458343267441
82,2726,0.465360626578331,0.84765625
83,2729,0.4692434549331665,0.8627604156732559
84,2736,0.44719208564077106,0.8497362009116581
84,2739,0.44268689836774555,0.8439529240131378
84,2740,0.49031567360673634,0.8450689954417092
84,2742,0.48223026416131426,0.8495332811559949
84,2743,0.44680994749069214,0.851968343768801
84,2745,0.44141288846731186,0.8408076294830867
84,2746,0.47146705644471304,0.8493303571428571
84,2761,0.4508767936910902,0.8573457811559949
84,2762,0.42358305411679403,0.8515625
84,2763,0.45701425629002707,0.8671875
84,2779,0.43996727360146387,0.8542004866259438
85,2790,0.42653671758515493,0.8698254866259438
85,2795,0.4073189454419272,0.8608969151973724
86,2812,0.4197451280696051,0.8651582811559949
86,2826,0.3956967996699469,0.8486201294830867
86,2833,0.4475461521318981,0.8595779240131378
86,2842,0.4412268985595022,0.8627232142857143
86,2843,0.3534790373274258,0.8662743525845664
87,2854,0.43320029441799435,0.8707386382988521
87,2857,0.4214679173060826,0.8649553571428571
87,2858,0.39825316092797686,0.8608969151973724
87,2891,0.3894663963999067,0.8506493525845664
87,2893,0.4722058368580682,0.8573457811559949
88,2899,0.45508118346333504,0.845853365957737
88,2904,0.8883952563628554,0.8490835353732109
88,2905,0.5245947148650885,0.8541165851056576
88,2906,0.5170656517148018,0.8121995180845261
88,2907,0.5312674511224031,0.8369891829788685
88,2908,0.6657528076320887,0.860501803457737
88,2911,0.5725499074906111,0.8316556476056576
88,2912,0.4842140544205904,0.8342097364366055
88,2913,0.4642310282215476,0.858548678457737
88,2914,0.47848919965326786,0.8629056476056576
88,2915,0.46082826144993305,0.854642428457737
88,2920,0.4528551772236824,0.868013821542263
88,2931,0.4150429731234908,0.871243990957737
0,0,0,0 # new training/validation data
89,2932,0.492558850961573,0.8408613450386945
90,2937,0.6370654404163361,0.8451704545454546
90,2938,0.6834778961810198,0.8468750010837208
90,2939,0.610485393892635,0.7846590930765326
90,2940,0.4131286252628673,0.8650568181818182
90,2948,0.41373297707601026,0.8764204545454546
90,2959,0.381372100927613,0.8582386374473572
90,2962,0.4917446103962985,0.859375
91,2970,0.48572067239067773,0.8511363647200845
91,2971,0.46210889518260956,0.8678977272727273
92,2980,0.40219286761500617,0.8764204545454546
92,2987,0.37908734144134953,0.8693181818181818
92,2996,0.43849544701251114,0.9019886363636364
92,2998,0.39757686311548407,0.8568181829019026
92,3001,0.4938702651045539,0.859375
92,3004,0.4919828853823922,0.8568181829019026
92,3006,0.4709599939259616,0.8468750010837208
92,3007,0.4681576734239405,0.8636363636363636
92,3008,0.5496490739963271,0.8693181818181818
92,3010,0.4568676284768365,0.8511363647200845
92,3011,0.49190415577455,0.8610795465382662
92,3019,0.43155255405740306,0.8465909090909091
93,3022,0.46310366865466623,0.8492647058823529
93,3023,0.4927582653129802,0.8581932783126831
93,3025,0.4897132200353286,0.8407300430185655
93,3026,0.49211565273649555,0.8501838235294118
93,3028,0.48539897448876324,0.8419117647058824
93,3029,0.49012626795207753,0.8629201685681063
93,3037,0.4756486170432147,0.8555672273916357
93,3039,0.4647965711705825,0.8583245803328121
93,3040,0.45382849390015884,0.8501838235294118
93,3041,0.4701378126354778,0.8676470588235294
93,3042,0.46075601700474234,0.8500525215092827
93,3045,0.42526742114740257,0.859243697979871
0,0,0,0 # new training/validation data
94,3046,0.5237754863851211,0.8457107859499314
95,3047,0.48088803098482247,0.858394608778112
96,3050,0.5328374613415111,0.859375
96,3057,0.4855819899927486,0.8551136363636364
96,3058,0.44842161576856265,0.8764204545454546
97,3067,0.4352026327567942,0.8600490198415869
97,3069,0.49976227826931896,0.8628063727827633
97,3075,0.42458315894884224,0.8756740198415869
98,3079,0.40014821816893187,0.8556372558369356
98,3095,0.4091583350125481,0.8687500007012311
98,3097,0.5133786341723274,0.8692401963121751
98,3101,0.4545978623278001,0.8524509808596443
98,3102,0.5475794760619893,0.8526960786651162
98,3104,0.5243879249867271,0.8639705882352942
98,3105,0.3940384370439193,0.8805147058823529
0,0,0,0 # new training/validation data
99,3106,0.6016484043177437,0.835561496369979
100,3108,0.6036690596271964,0.8470086911145378
100,3109,0.5149100396563026,0.8432486618266386
100,3110,0.5321346161996617,0.8594585551935083
100,3112,0.4834002063554876,0.8695688493111554
100,3114,0.45294351612820344,0.8678141727167017
0,0,0,0 # new training/validation data
101,3115,0.6040337278562433,0.861507352660684
102,3116,0.6310572746921989,0.8661029408959782
102,3119,0.5897669388967401,0.8298529421581942
102,3120,0.49697618537089405,0.8588602928554311
102,3122,1.0181661888080484,0.8804044127464294
102,3123,0.5028798764242846,0.8420955889365253
102,3124,0.4940691467593698,0.8478308810907251
102,3128,0.478816139347413,0.8423897063030916
102,3131,0.5836912121842889,0.8490441161043504
102,3132,0.507813408094294,0.8426102925749386
102,3133,0.5788291447302875,0.8505882340319016
102,3136,0.5215541659032598,0.8563970572808209
102,3137,0.5169270932674408,0.85404411834829
102,3138,0.5132101563846364,0.8435294102219975
102,3139,0.5729533916010576,0.8611029421581942
102,3143,0.49653542480048013,0.8523161761900958
102,3144,0.43259427302023945,0.8697794114842134
102,3159,0.609163810225094,0.8743749997195076
102,3160,0.525477706509478,0.8620220598052529
102,3161,0.4851638709797579,0.8452573523801916
102,3163,0.46489937340511994,0.8528308833346647
102,3164,0.44732243786839876,0.8624264703077429
102,3165,0.4864393621683121,0.8656985303934883
0,0,0,0 # new training/validation data
103,3166,0.6672888257924248,0.856796986916486
104,3168,0.5953789300778333,0.82135491511401
104,3169,0.514842408544877,0.8539275456877315
104,3170,0.4723041189067504,0.8563934704836678
104,3175,0.45845304867800546,0.854218973832972
104,3177,0.4494546064559151,0.8490405293071971
104,3185,0.46564510552322164,0.8651811340275932
